production_id,production_date,site,machine_id,operator_team,temperature,pressure,production_duration,material_type,quality_score,defect,production_month,production_day,production_weekday,production_hour,production_shift,temperature_deviation,pressure_deviation
PRD-000802,2024-08-19 12:31:00,Lyon,M-01,Team C,75.0,4.69,52.85,Ceramic,92.42,0,8,19,Monday,12,Morning,5.0,0.3099999999999996
PRD-000803,2024-08-19 20:58:00,Limoges,M-05,Team C,66.45,5.18,41.66,Alloy,93.57,0,8,19,Monday,20,Afternoon,3.549999999999997,0.17999999999999972
PRD-000804,2024-08-20 03:12:00,Besancon,M-08,Team C,67.26,4.61,54.52,Ceramic,85.74,0,8,20,Tuesday,3,Night,2.739999999999995,0.3899999999999997
PRD-000805,2024-08-20 09:04:00,Lyon,M-01,Team B,70.24,5.83,39.45,Composite,75.72,1,8,20,Tuesday,9,Morning,0.23999999999999488,0.8300000000000001
PRD-000806,2024-08-20 10:21:00,Limoges,M-05,Team C,62.5,4.62,39.75,Alloy,89.82,0,8,20,Tuesday,10,Morning,7.5,0.3799999999999999
PRD-000807,2024-08-20 16:02:00,Besancon,M-07,Team C,70.33,5.91,57.99,Composite,89.38,0,8,20,Tuesday,16,Afternoon,0.3299999999999983,0.9100000000000001
PRD-000808,2024-08-20 19:59:00,Limoges,M-05,Team D,76.84,4.32,30.02,Composite,76.11,1,8,20,Tuesday,19,Afternoon,6.840000000000003,0.6799999999999997
PRD-000809,2024-08-20 21:09:00,Lyon,M-03,Team A,74.72,4.81,58.28,Ceramic,92.11,0,8,20,Tuesday,21,Afternoon,4.719999999999999,0.1900000000000004
PRD-000810,2024-08-20 23:12:00,Lyon,M-02,Team C,69.58,5.91,59.24,Precious metal,94.53,0,8,20,Tuesday,23,Night,0.4200000000000017,0.9100000000000001
PRD-000811,2024-08-20 23:37:00,Besancon,M-07,Team B,73.29,5.11,43.8,Precious metal,87.91,0,8,20,Tuesday,23,Night,3.2900000000000063,0.11000000000000032
PRD-000812,2024-08-21 04:45:00,Lyon,M-01,Team A,72.52,6.48,40.36,Alloy,91.0,0,8,21,Wednesday,4,Night,2.519999999999996,1.4800000000000004
PRD-000813,2024-08-21 21:21:00,Limoges,M-05,Team C,74.22,4.83,54.42,Alloy,79.95,1,8,21,Wednesday,21,Afternoon,4.219999999999999,0.16999999999999993
PRD-000814,2024-08-21 21:42:00,Lyon,M-03,Team C,69.11,5.17,40.43,Alloy,90.71,0,8,21,Wednesday,21,Afternoon,0.8900000000000006,0.16999999999999993
PRD-000815,2024-08-21 22:29:00,Limoges,M-04,Team B,76.78,6.24,37.35,Alloy,89.53,0,8,21,Wednesday,22,Night,6.780000000000001,1.2400000000000002
PRD-000816,2024-08-21 23:00:00,Besancon,M-07,Team C,79.55,4.02,44.89,Ceramic,77.06,1,8,21,Wednesday,23,Night,9.549999999999997,0.9800000000000004
PRD-000817,2024-08-22 02:18:00,Limoges,M-06,Team B,74.52,3.94,44.42,Precious metal,91.08,0,8,22,Thursday,2,Night,4.519999999999996,1.06
PRD-000818,2024-08-22 02:35:00,Besancon,M-07,Team A,68.32,4.48,38.43,Precious metal,80.74,1,8,22,Thursday,2,Night,1.6800000000000068,0.5199999999999996
PRD-000819,2024-08-22 11:41:00,Lyon,M-01,Team B,64.19,5.53,51.88,Alloy,91.27,0,8,22,Thursday,11,Morning,5.810000000000002,0.5300000000000002
PRD-000820,2024-08-22 17:15:00,Limoges,M-04,Team B,67.1,3.95,41.81,Ceramic,90.63,0,8,22,Thursday,17,Afternoon,2.9000000000000057,1.0499999999999998
PRD-000821,2024-08-22 17:28:00,Besancon,M-08,Team C,69.52,5.39,42.76,Alloy,89.75,0,8,22,Thursday,17,Afternoon,0.480000000000004,0.3899999999999997
PRD-000822,2024-08-23 05:13:00,Limoges,M-05,Team D,61.0,5.34,36.45,Ceramic,91.53,0,8,23,Friday,5,Night,9.0,0.33999999999999986
PRD-000823,2024-08-23 10:01:00,Lyon,M-02,Team C,72.97,6.31,43.25,Alloy,91.44,0,8,23,Friday,10,Morning,2.969999999999999,1.3099999999999996
PRD-000824,2024-08-23 10:03:00,Besancon,M-07,Team A,79.39,5.68,36.75,Precious metal,87.18,0,8,23,Friday,10,Morning,9.39,0.6799999999999997
PRD-000825,2024-08-23 20:25:00,Lyon,M-02,Team B,73.4,5.24,36.56,Precious metal,94.37,0,8,23,Friday,20,Afternoon,3.4000000000000057,0.2400000000000002
PRD-000826,2024-08-24 08:02:00,Limoges,M-06,Team A,67.48,5.88,42.13,Alloy,81.72,1,8,24,Saturday,8,Morning,2.519999999999996,0.8799999999999999
PRD-000827,2024-08-25 03:52:00,Besancon,M-07,Team C,68.57,5.35,51.46,Composite,76.61,1,8,25,Sunday,3,Night,1.4300000000000068,0.34999999999999964
PRD-000828,2024-08-25 10:33:00,Lyon,M-02,Team A,71.96,4.7,46.52,Composite,90.67,0,8,25,Sunday,10,Morning,1.9599999999999937,0.2999999999999998
PRD-000829,2024-08-25 12:00:00,Lyon,M-01,Team B,68.7,4.26,47.07,Composite,90.06,0,8,25,Sunday,12,Morning,1.2999999999999972,0.7400000000000002
PRD-000830,2024-08-25 20:27:00,Lyon,M-02,Team C,72.7,4.63,46.96,Ceramic,87.46,0,8,25,Sunday,20,Afternoon,2.700000000000003,0.3700000000000001
PRD-000831,2024-08-25 21:39:00,Lyon,M-01,Team C,72.63,4.97,40.31,Alloy,99.19,0,8,25,Sunday,21,Afternoon,2.6299999999999955,0.03000000000000025
PRD-000832,2024-08-26 09:06:00,Lyon,M-01,Team B,75.18,5.11,49.33,Composite,90.63,0,8,26,Monday,9,Morning,5.180000000000007,0.11000000000000032
PRD-000833,2024-08-26 22:08:00,Limoges,M-06,Team B,65.11,3.61,38.49,Alloy,73.88,1,8,26,Monday,22,Night,4.890000000000001,1.3900000000000001
PRD-000834,2024-08-27 01:43:00,Lyon,M-01,Team C,70.65,4.86,49.68,Composite,89.88,0,8,27,Tuesday,1,Night,0.6500000000000057,0.13999999999999968
PRD-000835,2024-08-27 12:43:00,Limoges,M-06,Team B,69.11,5.02,52.89,Alloy,91.99,0,8,27,Tuesday,12,Morning,0.8900000000000006,0.019999999999999574
PRD-000836,2024-08-27 16:53:00,Lyon,M-02,Team A,69.89,5.36,36.27,Composite,91.35,0,8,27,Tuesday,16,Afternoon,0.10999999999999943,0.3600000000000003
PRD-000837,2024-08-27 17:38:00,Lyon,M-02,Team D,74.89,6.06,37.44,Composite,95.26,0,8,27,Tuesday,17,Afternoon,4.890000000000001,1.0599999999999996
PRD-000838,2024-08-27 20:56:00,Lyon,M-02,Team B,75.46,5.12,38.63,Alloy,88.43,0,8,27,Tuesday,20,Afternoon,5.459999999999994,0.1200000000000001
PRD-000839,2024-08-28 19:10:00,Limoges,M-05,Team B,77.47,4.41,36.26,Ceramic,86.26,0,8,28,Wednesday,19,Afternoon,7.469999999999999,0.5899999999999999
PRD-000840,2024-08-29 01:02:00,Limoges,M-05,Team A,72.41,3.82,39.24,Composite,93.16,0,8,29,Thursday,1,Night,2.4099999999999966,1.1800000000000002
PRD-000841,2024-08-29 05:14:00,Lyon,M-03,Team B,71.43,5.45,53.41,Alloy,91.99,0,8,29,Thursday,5,Night,1.4300000000000068,0.4500000000000002
PRD-000842,2024-08-29 10:29:00,Besancon,M-08,Team B,67.89,4.44,34.64,Composite,91.85,0,8,29,Thursday,10,Morning,2.1099999999999994,0.5599999999999996
PRD-000843,2024-08-29 16:59:00,Limoges,M-04,Team A,59.78,5.56,53.6,Composite,77.17,1,8,29,Thursday,16,Afternoon,10.219999999999999,0.5599999999999996
PRD-000844,2024-08-30 01:05:00,Lyon,M-03,Team C,78.97,5.91,44.53,Ceramic,90.36,0,8,30,Friday,1,Night,8.969999999999999,0.9100000000000001
PRD-000845,2024-08-30 13:11:00,Besancon,M-07,Team B,71.03,4.0,59.91,Composite,91.0,0,8,30,Friday,13,Morning,1.0300000000000011,1.0
PRD-000846,2024-08-31 03:42:00,Lyon,M-03,Team D,74.63,5.36,42.55,Ceramic,87.85,0,8,31,Saturday,3,Night,4.6299999999999955,0.3600000000000003
PRD-000847,2024-08-31 03:48:00,Lyon,M-01,Team D,73.03,5.84,41.85,Composite,86.83,0,8,31,Saturday,3,Night,3.030000000000001,0.8399999999999999
PRD-000848,2024-08-31 08:20:00,Limoges,M-04,Team A,62.32,5.66,35.72,Alloy,88.6,0,8,31,Saturday,8,Morning,7.68,0.6600000000000001
PRD-000849,2024-08-31 13:10:00,Lyon,M-03,Team A,67.2,3.64,37.5,Alloy,87.86,0,8,31,Saturday,13,Morning,2.799999999999997,1.3599999999999999
PRD-000850,2024-08-31 13:20:00,Lyon,M-03,Team C,80.04,4.45,53.71,Alloy,76.35,1,8,31,Saturday,13,Morning,10.040000000000006,0.5499999999999998
PRD-000851,2024-08-31 21:37:00,Limoges,M-04,Team D,70.31,4.17,49.8,Precious metal,86.93,0,8,31,Saturday,21,Afternoon,0.3100000000000023,0.8300000000000001
PRD-000852,2024-08-31 21:57:00,Lyon,M-02,Team D,67.38,5.34,54.23,Precious metal,90.72,0,8,31,Saturday,21,Afternoon,2.6200000000000045,0.33999999999999986
PRD-000853,2024-08-31 23:57:00,Besancon,M-07,Team A,72.04,5.27,32.48,Composite,92.46,0,8,31,Saturday,23,Night,2.0400000000000063,0.2699999999999996
PRD-000854,2024-09-01 00:47:00,Besancon,M-08,Team A,74.85,3.25,48.24,Alloy,89.57,0,9,1,Sunday,0,Night,4.849999999999994,1.75
PRD-000855,2024-09-01 23:25:00,Limoges,M-05,Team A,75.06,4.96,40.23,Ceramic,93.39,0,9,1,Sunday,23,Night,5.060000000000002,0.040000000000000036
PRD-000856,2024-09-02 08:59:00,Limoges,M-06,Team D,63.38,5.52,32.3,Composite,90.25,0,9,2,Monday,8,Morning,6.619999999999997,0.5199999999999996
PRD-000857,2024-09-03 04:34:00,Limoges,M-06,Team C,79.5,5.1,44.91,Composite,89.0,0,9,3,Tuesday,4,Night,9.5,0.09999999999999964
PRD-000858,2024-09-03 18:25:00,Besancon,M-08,Team B,74.22,5.1,44.83,Alloy,96.32,0,9,3,Tuesday,18,Afternoon,4.219999999999999,0.09999999999999964
PRD-000859,2024-09-03 19:17:00,Lyon,M-03,Team C,71.21,4.76,46.43,Precious metal,92.22,0,9,3,Tuesday,19,Afternoon,1.2099999999999937,0.2400000000000002
PRD-000860,2024-09-03 21:54:00,Lyon,M-03,Team A,65.8,4.31,48.74,Alloy,95.7,0,9,3,Tuesday,21,Afternoon,4.200000000000003,0.6900000000000004
PRD-000861,2024-09-04 01:45:00,Limoges,M-04,Team C,74.28,4.99,49.99,Alloy,91.37,0,9,4,Wednesday,1,Night,4.280000000000001,0.009999999999999787
PRD-000862,2024-09-04 08:45:00,Limoges,M-06,Team A,73.48,5.03,57.76,Precious metal,91.96,0,9,4,Wednesday,8,Morning,3.480000000000004,0.03000000000000025
PRD-000863,2024-09-04 10:17:00,Lyon,M-03,Team C,64.42,5.4,38.48,Ceramic,91.31,0,9,4,Wednesday,10,Morning,5.579999999999998,0.40000000000000036
PRD-000864,2024-09-04 16:55:00,Limoges,M-04,Team C,67.59,5.45,60.02,Ceramic,92.24,0,9,4,Wednesday,16,Afternoon,2.4099999999999966,0.4500000000000002
PRD-000865,2024-09-04 19:39:00,Lyon,M-03,Team C,88.26,5.06,63.06,Ceramic,71.92,1,9,4,Wednesday,19,Afternoon,18.260000000000005,0.05999999999999961
PRD-000866,2024-09-05 05:43:00,Besancon,M-08,Team B,69.29,5.71,43.07,Precious metal,93.01,0,9,5,Thursday,5,Night,0.7099999999999937,0.71
PRD-000867,2024-09-05 15:09:00,Lyon,M-02,Team D,66.54,4.76,29.65,Alloy,97.19,0,9,5,Thursday,15,Afternoon,3.4599999999999937,0.2400000000000002
PRD-000868,2024-09-06 05:06:00,Lyon,M-02,Team C,65.16,4.06,31.93,Composite,94.29,0,9,6,Friday,5,Night,4.840000000000003,0.9400000000000004
PRD-000869,2024-09-06 14:33:00,Lyon,M-02,Team A,79.61,5.31,39.31,Alloy,93.82,0,9,6,Friday,14,Afternoon,9.61,0.3099999999999996
PRD-000870,2024-09-06 19:25:00,Lyon,M-03,Team A,76.41,5.08,59.11,Alloy,86.94,0,9,6,Friday,19,Afternoon,6.409999999999997,0.08000000000000007
PRD-000871,2024-09-06 20:21:00,Lyon,M-03,Team C,79.32,5.32,48.14,Ceramic,86.96,0,9,6,Friday,20,Afternoon,9.319999999999993,0.3200000000000003
PRD-000872,2024-09-06 22:11:00,Lyon,M-03,Team B,73.29,4.18,43.06,Ceramic,92.43,0,9,6,Friday,22,Night,3.2900000000000063,0.8200000000000003
PRD-000873,2024-09-06 22:54:00,Lyon,M-02,Team A,76.92,6.16,37.52,Alloy,92.49,0,9,6,Friday,22,Night,6.920000000000002,1.1600000000000001
PRD-000874,2024-09-07 02:11:00,Lyon,M-01,Team A,65.09,5.46,37.42,Ceramic,76.28,1,9,7,Saturday,2,Night,4.909999999999997,0.45999999999999996
PRD-000875,2024-09-07 03:02:00,Lyon,M-03,Team A,72.85,4.81,50.0,Composite,90.42,0,9,7,Saturday,3,Night,2.8499999999999943,0.1900000000000004
PRD-000876,2024-09-07 04:08:00,Lyon,M-01,Team B,70.99,4.39,42.26,Composite,96.97,0,9,7,Saturday,4,Night,0.9899999999999949,0.6100000000000003
PRD-000877,2024-09-07 04:20:00,Lyon,M-01,Team C,76.69,5.7,59.8,Composite,77.96,1,9,7,Saturday,4,Night,6.689999999999998,0.7000000000000002
PRD-000878,2024-09-07 14:29:00,Lyon,M-01,Team A,71.16,4.28,48.03,Composite,95.54,0,9,7,Saturday,14,Afternoon,1.1599999999999966,0.7199999999999998
PRD-000879,2024-09-07 18:08:00,Lyon,M-03,Team C,68.75,6.47,54.64,Ceramic,75.42,1,9,7,Saturday,18,Afternoon,1.25,1.4699999999999998
PRD-000880,2024-09-07 23:38:00,Lyon,M-02,Team B,70.73,4.6,46.06,Ceramic,91.55,0,9,7,Saturday,23,Night,0.730000000000004,0.40000000000000036
PRD-000881,2024-09-07 23:41:00,Lyon,M-01,Team B,60.78,6.12,39.27,Ceramic,92.4,0,9,7,Saturday,23,Night,9.219999999999999,1.12
PRD-000882,2024-09-08 04:02:00,Besancon,M-07,Team A,60.63,4.88,36.01,Composite,90.22,0,9,8,Sunday,4,Night,9.369999999999997,0.1200000000000001
PRD-000883,2024-09-09 22:18:00,Besancon,M-07,Team C,77.02,6.03,32.05,Alloy,88.52,0,9,9,Monday,22,Night,7.019999999999996,1.0300000000000002
PRD-000884,2024-09-09 22:33:00,Besancon,M-08,Team D,67.25,4.52,50.28,Alloy,89.35,0,9,9,Monday,22,Night,2.75,0.4800000000000004
PRD-000885,2024-09-10 02:18:00,Limoges,M-06,Team B,69.64,5.01,39.92,Alloy,92.34,0,9,10,Tuesday,2,Night,0.35999999999999943,0.009999999999999787
PRD-000886,2024-09-10 05:09:00,Limoges,M-05,Team A,74.52,5.52,55.62,Ceramic,93.74,0,9,10,Tuesday,5,Night,4.519999999999996,0.5199999999999996
PRD-000887,2024-09-10 07:42:00,Lyon,M-02,Team A,77.66,5.43,47.09,Precious metal,86.38,0,9,10,Tuesday,7,Morning,7.659999999999997,0.4299999999999997
PRD-000888,2024-09-10 16:11:00,Besancon,M-08,Team A,71.98,5.72,40.66,Composite,94.22,0,9,10,Tuesday,16,Afternoon,1.980000000000004,0.7199999999999998
PRD-000889,2024-09-11 01:30:00,Besancon,M-08,Team D,79.23,4.68,38.64,Ceramic,88.63,0,9,11,Wednesday,1,Night,9.230000000000004,0.3200000000000003
PRD-000890,2024-09-11 02:32:00,Besancon,M-07,Team A,75.31,5.06,45.41,Composite,91.66,0,9,11,Wednesday,2,Night,5.310000000000002,0.05999999999999961
PRD-000891,2024-09-11 10:12:00,Besancon,M-08,Team D,70.77,5.81,41.25,Composite,92.11,0,9,11,Wednesday,10,Morning,0.769999999999996,0.8099999999999996
PRD-000892,2024-09-13 03:12:00,Limoges,M-05,Team C,71.45,4.54,55.22,Ceramic,91.5,0,9,13,Friday,3,Night,1.4500000000000028,0.45999999999999996
PRD-000893,2024-09-13 03:13:00,Besancon,M-08,Team B,62.52,5.37,42.28,Ceramic,90.34,0,9,13,Friday,3,Night,7.479999999999997,0.3700000000000001
PRD-000894,2024-09-14 22:28:00,Besancon,M-07,Team D,77.67,4.86,47.93,Composite,89.95,0,9,14,Saturday,22,Night,7.670000000000002,0.13999999999999968
PRD-000895,2024-09-15 19:17:00,Lyon,M-01,Team A,56.78,5.13,56.13,Alloy,87.34,0,9,15,Sunday,19,Afternoon,13.219999999999999,0.1299999999999999
PRD-000896,2024-09-16 00:50:00,Besancon,M-08,Team C,66.15,5.05,50.18,Ceramic,82.36,1,9,16,Monday,0,Night,3.8499999999999943,0.04999999999999982
PRD-000897,2024-09-17 21:06:00,Lyon,M-03,Team A,72.12,4.49,54.28,Ceramic,92.02,0,9,17,Tuesday,21,Afternoon,2.1200000000000045,0.5099999999999998
PRD-000898,2024-09-18 05:43:00,Besancon,M-07,Team D,68.59,4.83,47.58,Composite,92.77,0,9,18,Wednesday,5,Night,1.4099999999999966,0.16999999999999993
PRD-000899,2024-09-18 15:42:00,Besancon,M-08,Team B,66.85,5.09,61.18,Precious metal,89.85,0,9,18,Wednesday,15,Afternoon,3.1500000000000057,0.08999999999999986
PRD-000900,2024-09-19 13:04:00,Lyon,M-01,Team A,79.06,4.93,45.97,Composite,89.89,0,9,19,Thursday,13,Morning,9.060000000000002,0.07000000000000028
PRD-000901,2024-09-19 14:15:00,Limoges,M-06,Team D,76.74,6.02,53.6,Ceramic,87.92,0,9,19,Thursday,14,Afternoon,6.739999999999995,1.0199999999999996
PRD-000902,2024-09-20 06:42:00,Lyon,M-01,Team A,65.93,5.66,42.71,Alloy,94.09,0,9,20,Friday,6,Morning,4.069999999999993,0.6600000000000001
PRD-000903,2024-09-20 08:29:00,Besancon,M-07,Team A,70.26,5.19,36.8,Composite,91.38,0,9,20,Friday,8,Morning,0.2600000000000051,0.1900000000000004
PRD-000904,2024-09-20 08:55:00,Besancon,M-08,Team C,62.56,4.5,33.33,Composite,70.29,1,9,20,Friday,8,Morning,7.439999999999998,0.5
PRD-000905,2024-09-20 15:58:00,Limoges,M-06,Team B,74.67,4.46,56.14,Precious metal,77.19,1,9,20,Friday,15,Afternoon,4.670000000000002,0.54
PRD-000906,2024-09-20 19:17:00,Besancon,M-07,Team D,71.4,6.28,34.93,Composite,90.82,0,9,20,Friday,19,Afternoon,1.4000000000000057,1.2800000000000002
PRD-000907,2024-09-20 22:06:00,Lyon,M-01,Team C,59.27,4.34,48.97,Alloy,87.76,0,9,20,Friday,22,Night,10.729999999999997,0.6600000000000001
PRD-000908,2024-09-21 02:57:00,Lyon,M-02,Team C,70.92,5.07,46.33,Composite,96.25,0,9,21,Saturday,2,Night,0.9200000000000017,0.07000000000000028
PRD-000909,2024-09-21 11:54:00,Lyon,M-01,Team B,71.78,5.23,53.34,Precious metal,84.33,0,9,21,Saturday,11,Morning,1.7800000000000011,0.23000000000000043
PRD-000910,2024-09-21 15:37:00,Lyon,M-03,Team A,77.01,4.8,38.88,Composite,96.32,0,9,21,Saturday,15,Afternoon,7.010000000000005,0.20000000000000018
PRD-000911,2024-09-21 16:05:00,Limoges,M-06,Team D,70.62,4.35,36.67,Composite,96.0,0,9,21,Saturday,16,Afternoon,0.6200000000000045,0.6500000000000004
PRD-000912,2024-09-21 18:15:00,Lyon,M-03,Team A,70.06,4.49,51.03,Ceramic,90.91,0,9,21,Saturday,18,Afternoon,0.060000000000002274,0.5099999999999998
PRD-000913,2024-09-22 11:38:00,Lyon,M-01,Team B,79.83,4.64,40.66,Composite,89.17,0,9,22,Sunday,11,Morning,9.829999999999998,0.3600000000000003
PRD-000914,2024-09-22 15:38:00,Limoges,M-04,Team A,68.83,4.54,33.15,Alloy,94.47,0,9,22,Sunday,15,Afternoon,1.1700000000000017,0.45999999999999996
PRD-000915,2024-09-22 20:38:00,Besancon,M-08,Team A,72.94,5.86,58.51,Alloy,92.47,0,9,22,Sunday,20,Afternoon,2.9399999999999977,0.8600000000000003
PRD-000916,2024-09-23 09:23:00,Lyon,M-01,Team C,66.69,4.99,36.67,Composite,91.1,0,9,23,Monday,9,Morning,3.3100000000000023,0.009999999999999787
PRD-000917,2024-09-23 17:25:00,Besancon,M-08,Team C,72.79,4.66,38.05,Precious metal,87.8,0,9,23,Monday,17,Afternoon,2.7900000000000063,0.33999999999999986
PRD-000918,2024-09-24 04:18:00,Limoges,M-05,Team C,62.63,5.07,44.06,Precious metal,98.03,0,9,24,Tuesday,4,Night,7.369999999999997,0.07000000000000028
PRD-000919,2024-09-24 08:56:00,Lyon,M-03,Team D,69.6,5.43,53.02,Alloy,95.53,0,9,24,Tuesday,8,Morning,0.4000000000000057,0.4299999999999997
PRD-000920,2024-09-24 10:11:00,Limoges,M-04,Team B,62.52,4.78,25.67,Alloy,91.89,0,9,24,Tuesday,10,Morning,7.479999999999997,0.21999999999999975
PRD-000921,2024-09-24 11:11:00,Lyon,M-03,Team B,68.85,5.59,52.36,Alloy,92.79,0,9,24,Tuesday,11,Morning,1.1500000000000057,0.5899999999999999
PRD-000922,2024-09-24 14:58:00,Lyon,M-03,Team A,78.5,4.17,35.71,Composite,92.07,0,9,24,Tuesday,14,Afternoon,8.5,0.8300000000000001
PRD-000923,2024-09-24 15:34:00,Limoges,M-04,Team C,65.62,5.76,45.12,Composite,93.76,0,9,24,Tuesday,15,Afternoon,4.3799999999999955,0.7599999999999998
PRD-000924,2024-09-25 01:30:00,Lyon,M-02,Team B,74.13,4.99,40.59,Precious metal,86.49,0,9,25,Wednesday,1,Night,4.1299999999999955,0.009999999999999787
PRD-000925,2024-09-25 06:48:00,Lyon,M-01,Team C,77.39,4.97,63.94,Ceramic,75.36,1,9,25,Wednesday,6,Morning,7.390000000000001,0.03000000000000025
PRD-000926,2024-09-25 13:41:00,Limoges,M-05,Team A,70.06,4.55,49.0,Ceramic,91.66,0,9,25,Wednesday,13,Morning,0.060000000000002274,0.4500000000000002
PRD-000927,2024-09-26 04:16:00,Lyon,M-01,Team D,74.67,4.2,37.34,Composite,90.92,0,9,26,Thursday,4,Night,4.670000000000002,0.7999999999999998
PRD-000928,2024-09-26 08:29:00,Besancon,M-07,Team D,75.46,3.92,40.59,Alloy,93.05,0,9,26,Thursday,8,Morning,5.459999999999994,1.08
PRD-000929,2024-09-27 00:05:00,Lyon,M-02,Team D,71.01,4.5,46.72,Precious metal,87.46,0,9,27,Friday,0,Night,1.0100000000000051,0.5
PRD-000930,2024-09-27 10:27:00,Besancon,M-08,Team A,73.1,5.38,44.42,Composite,88.45,0,9,27,Friday,10,Morning,3.0999999999999943,0.3799999999999999
PRD-000931,2024-09-27 16:22:00,Besancon,M-07,Team D,82.27,4.38,46.51,Alloy,73.23,1,9,27,Friday,16,Afternoon,12.269999999999996,0.6200000000000001
PRD-000932,2024-09-27 17:45:00,Besancon,M-07,Team A,69.39,3.99,42.99,Alloy,92.77,0,9,27,Friday,17,Afternoon,0.6099999999999994,1.0099999999999998
PRD-000933,2024-09-27 18:33:00,Besancon,M-07,Team B,67.71,4.41,34.98,Precious metal,94.92,0,9,27,Friday,18,Afternoon,2.2900000000000063,0.5899999999999999
PRD-000934,2024-09-27 20:31:00,Lyon,M-03,Team A,66.71,4.75,40.28,Composite,97.53,0,9,27,Friday,20,Afternoon,3.2900000000000063,0.25
PRD-000935,2024-09-27 22:39:00,Limoges,M-05,Team A,75.37,4.78,47.85,Composite,76.99,1,9,27,Friday,22,Night,5.3700000000000045,0.21999999999999975
PRD-000936,2024-09-28 00:20:00,Lyon,M-01,Team C,75.37,4.92,37.64,Composite,94.75,0,9,28,Saturday,0,Night,5.3700000000000045,0.08000000000000007
PRD-000937,2024-09-28 14:00:00,Besancon,M-07,Team A,69.91,5.67,53.38,Ceramic,94.51,0,9,28,Saturday,14,Afternoon,0.09000000000000341,0.6699999999999999
PRD-000938,2024-09-28 18:01:00,Limoges,M-06,Team B,59.89,5.81,43.25,Composite,91.37,0,9,28,Saturday,18,Afternoon,10.11,0.8099999999999996
PRD-000939,2024-09-28 23:53:00,Lyon,M-01,Team C,65.99,6.3,44.26,Precious metal,90.77,0,9,28,Saturday,23,Night,4.010000000000005,1.2999999999999998
PRD-000940,2024-09-29 01:44:00,Besancon,M-08,Team D,72.05,3.94,52.55,Alloy,90.07,0,9,29,Sunday,1,Night,2.049999999999997,1.06
PRD-000941,2024-09-29 17:43:00,Lyon,M-02,Team C,70.05,4.44,29.09,Composite,89.95,0,9,29,Sunday,17,Afternoon,0.04999999999999716,0.5599999999999996
PRD-000942,2024-09-29 18:29:00,Limoges,M-04,Team C,69.74,5.45,37.6,Alloy,89.85,0,9,29,Sunday,18,Afternoon,0.2600000000000051,0.4500000000000002
PRD-000943,2024-09-30 03:42:00,Limoges,M-04,Team A,66.08,4.7,52.86,Alloy,92.87,0,9,30,Monday,3,Night,3.9200000000000017,0.2999999999999998
PRD-000944,2024-09-30 17:56:00,Lyon,M-01,Team D,74.77,5.56,62.64,Ceramic,90.33,0,9,30,Monday,17,Afternoon,4.769999999999996,0.5599999999999996
PRD-000945,2024-10-01 17:49:00,Limoges,M-06,Team A,72.78,5.13,64.29,Precious metal,90.37,0,10,1,Tuesday,17,Afternoon,2.780000000000001,0.1299999999999999
PRD-000946,2024-10-01 18:07:00,Besancon,M-07,Team A,75.75,6.03,43.4,Alloy,92.73,0,10,1,Tuesday,18,Afternoon,5.75,1.0300000000000002
PRD-000947,2024-10-02 07:34:00,Lyon,M-02,Team A,71.23,5.68,51.66,Ceramic,91.55,0,10,2,Wednesday,7,Morning,1.230000000000004,0.6799999999999997
PRD-000948,2024-10-02 08:38:00,Limoges,M-04,Team C,68.33000000000001,5.69,49.54,Composite,89.45,0,10,2,Wednesday,8,Morning,1.6699999999999875,0.6900000000000004
PRD-000949,2024-10-03 17:00:00,Lyon,M-03,Team B,74.38,4.73,53.2,Alloy,90.91,0,10,3,Thursday,17,Afternoon,4.3799999999999955,0.2699999999999996
PRD-000950,2024-10-04 00:12:00,Limoges,M-04,Team C,63.97,4.94,45.5,Composite,94.52,0,10,4,Friday,0,Night,6.030000000000001,0.05999999999999961
PRD-000951,2024-10-04 09:27:00,Lyon,M-02,Team B,72.34,4.8,53.41,Precious metal,89.34,0,10,4,Friday,9,Morning,2.3400000000000034,0.20000000000000018
PRD-000952,2024-10-04 11:56:00,Besancon,M-08,Team B,73.32,4.02,46.68,Alloy,92.05,0,10,4,Friday,11,Morning,3.319999999999993,0.9800000000000004
PRD-000953,2024-10-05 03:29:00,Besancon,M-08,Team B,75.21,5.96,47.18,Alloy,90.68,0,10,5,Saturday,3,Night,5.209999999999994,0.96
PRD-000954,2024-10-05 17:27:00,Lyon,M-02,Team A,72.56,5.48,38.65,Precious metal,90.22,0,10,5,Saturday,17,Afternoon,2.5600000000000023,0.4800000000000004
PRD-000955,2024-10-06 19:45:00,Lyon,M-03,Team B,66.98,4.78,40.37,Alloy,91.88,0,10,6,Sunday,19,Afternoon,3.019999999999996,0.21999999999999975
PRD-000956,2024-10-06 20:01:00,Limoges,M-04,Team C,64.58,5.85,38.82,Alloy,86.39,0,10,6,Sunday,20,Afternoon,5.420000000000002,0.8499999999999996
PRD-000957,2024-10-07 06:23:00,Limoges,M-06,Team B,68.74,4.59,36.49,Precious metal,93.34,0,10,7,Monday,6,Morning,1.2600000000000051,0.41000000000000014
PRD-000958,2024-10-07 06:53:00,Limoges,M-05,Team A,71.19,3.81,32.79,Precious metal,87.76,0,10,7,Monday,6,Morning,1.1899999999999977,1.19
